museum_id,object_id,image_url,http_ok,status_code,content_type,local_file_ok,valid
3,93.1028,https://collections.mfa.org/internal/media/dispatcher/1040569/preview,0,405,text/html; charset=utf-8,1,1
3,93.1029,https://collections.mfa.org/internal/media/dispatcher/1040570/preview,0,405,text/html; charset=utf-8,1,1
3,93.1123,https://collections.mfa.org/internal/media/dispatcher/843904/preview,0,405,text/html; charset=utf-8,1,1
3,95.759,https://collections.mfa.org/internal/media/dispatcher/1084292/preview,0,405,text/html; charset=utf-8,1,1
3,95.797,https://collections.mfa.org/internal/media/dispatcher/731396/preview,0,405,text/html; charset=utf-8,1,1
3,95.1235,https://collections.mfa.org/internal/media/dispatcher/843914/preview,0,405,text/html; charset=utf-8,1,1
3,97.169,https://collections.mfa.org/internal/media/dispatcher/1040611/preview,0,405,text/html; charset=utf-8,1,1
3,97.451,https://collections.mfa.org/internal/media/dispatcher/1024370/preview,0,405,text/html; charset=utf-8,1,1
3,98.210,https://collections.mfa.org/internal/media/dispatcher/1036890/preview,0,405,text/html; charset=utf-8,1,1
3,01.6264,https://collections.mfa.org/internal/media/dispatcher/1012705/preview,0,405,text/html; charset=utf-8,1,1
3,01.6402,https://collections.mfa.org/internal/media/dispatcher/1084282/preview,0,405,text/html; charset=utf-8,1,1
3,02.49,https://collections.mfa.org/internal/media/dispatcher/962048/preview,0,405,text/html; charset=utf-8,1,1
3,02.50,https://collections.mfa.org/internal/media/dispatcher/1022802/preview,0,405,text/html; charset=utf-8,1,1
3,02.51,https://collections.mfa.org/internal/media/dispatcher/766000/preview,0,405,text/html; charset=utf-8,1,1
3,02.52,https://collections.mfa.org/internal/media/dispatcher/1022803/preview,0,405,text/html; charset=utf-8,1,1
3,02.53,https://collections.mfa.org/internal/media/dispatcher/765999/preview,0,405,text/html; charset=utf-8,1,1
3,02.55,https://collections.mfa.org/internal/media/dispatcher/1022748/preview,0,405,text/html; charset=utf-8,1,1
3,02.56,https://collections.mfa.org/internal/media/dispatcher/1022812/preview,0,405,text/html; charset=utf-8,1,1
3,02.57,https://collections.mfa.org/internal/media/dispatcher/1022749/preview,0,405,text/html; charset=utf-8,1,1
3,02.63,https://collections.mfa.org/internal/media/dispatcher/1022684/preview,0,405,text/html; charset=utf-8,1,1
3,02.353,https://collections.mfa.org/internal/media/dispatcher/1029257/preview,0,405,text/html; charset=utf-8,1,1
3,02.354,https://collections.mfa.org/internal/media/dispatcher/1029258/preview,0,405,text/html; charset=utf-8,1,1
3,02.358,https://collections.mfa.org/internal/media/dispatcher/1029259/preview,0,405,text/html; charset=utf-8,1,1
3,02.393,https://collections.mfa.org/internal/media/dispatcher/1022805/preview,0,405,text/html; charset=utf-8,1,1
3,02.396,https://collections.mfa.org/internal/media/dispatcher/1024336/preview,0,405,text/html; charset=utf-8,1,1
3,02.397,https://collections.mfa.org/internal/media/dispatcher/1022702/preview,0,405,text/html; charset=utf-8,1,1
3,02.398,https://collections.mfa.org/internal/media/dispatcher/1022685/preview,0,405,text/html; charset=utf-8,1,1
3,02.65,https://collections.mfa.org/internal/media/dispatcher/1022692/preview,0,405,text/html; charset=utf-8,1,1
3,02.346,https://collections.mfa.org/internal/media/dispatcher/1029252/preview,0,405,text/html; charset=utf-8,1,1
3,02.347,https://collections.mfa.org/internal/media/dispatcher/1029253/preview,0,405,text/html; charset=utf-8,1,1
3,02.348,https://collections.mfa.org/internal/media/dispatcher/1029254/preview,0,405,text/html; charset=utf-8,1,1
3,02.349,https://collections.mfa.org/internal/media/dispatcher/1029255/preview,0,405,text/html; charset=utf-8,1,1
3,02.350,https://collections.mfa.org/internal/media/dispatcher/1029256/preview,0,405,text/html; charset=utf-8,1,1
3,03.122,https://collections.mfa.org/internal/media/dispatcher/577730/preview,0,405,text/html; charset=utf-8,1,1
3,04.236,https://collections.mfa.org/internal/media/dispatcher/1280786/preview,0,405,text/html; charset=utf-8,1,1
3,04.276,https://collections.mfa.org/internal/media/dispatcher/1029160/preview,0,405,text/html; charset=utf-8,1,1
3,04.277,https://collections.mfa.org/internal/media/dispatcher/1029166/preview,0,405,text/html; charset=utf-8,1,1
3,04.1693a,https://collections.mfa.org/internal/media/dispatcher/1016097/preview,0,405,text/html; charset=utf-8,1,1
3,05.199,https://collections.mfa.org/internal/media/dispatcher/1259137/preview,0,405,text/html; charset=utf-8,1,1
3,06.163a,https://collections.mfa.org/internal/media/dispatcher/578046/preview,0,405,text/html; charset=utf-8,1,1
3,06.170,https://collections.mfa.org/internal/media/dispatcher/1143589/preview,0,405,text/html; charset=utf-8,1,1
3,06.172,https://collections.mfa.org/internal/media/dispatcher/767343/preview,0,405,text/html; charset=utf-8,1,1
3,06.173,https://collections.mfa.org/internal/media/dispatcher/767179/preview,0,405,text/html; charset=utf-8,1,1
3,06.179a-b,https://collections.mfa.org/internal/media/dispatcher/767341/preview,0,405,text/html; charset=utf-8,1,1
3,06.1899,https://collections.mfa.org/internal/media/dispatcher/1208415/preview,0,405,text/html; charset=utf-8,1,1
3,06.1902,https://collections.mfa.org/internal/media/dispatcher/977824/preview,0,405,text/html; charset=utf-8,1,1
3,06.2410,https://collections.mfa.org/internal/media/dispatcher/1040097/preview,0,405,text/html; charset=utf-8,1,1
3,06.2443a-b,https://collections.mfa.org/internal/media/dispatcher/1658754/preview,0,405,text/html; charset=utf-8,1,1
3,06.2445a-c,https://collections.mfa.org/internal/media/dispatcher/578213/preview,0,405,text/html; charset=utf-8,1,1
3,07.11,https://collections.mfa.org/internal/media/dispatcher/578216/preview,0,405,text/html; charset=utf-8,1,1
3,07.31,https://collections.mfa.org/internal/media/dispatcher/1177945/preview,0,405,text/html; charset=utf-8,1,1
3,07.50,https://collections.mfa.org/internal/media/dispatcher/578232/preview,0,405,text/html; charset=utf-8,1,1
3,07.66,https://collections.mfa.org/internal/media/dispatcher/1199483/preview,0,405,text/html; charset=utf-8,1,1
3,07.76,https://collections.mfa.org/internal/media/dispatcher/1199388/preview,0,405,text/html; charset=utf-8,1,1
3,07.159,https://collections.mfa.org/internal/media/dispatcher/578237/preview,0,405,text/html; charset=utf-8,1,1
3,07.172,https://collections.mfa.org/internal/media/dispatcher/578238/preview,0,405,text/html; charset=utf-8,1,1
3,07.203,https://collections.mfa.org/internal/media/dispatcher/578241/preview,0,405,text/html; charset=utf-8,1,1
3,07.222,https://collections.mfa.org/internal/media/dispatcher/578218/preview,0,405,text/html; charset=utf-8,1,1
3,07.245,https://collections.mfa.org/internal/media/dispatcher/1146376/preview,0,405,text/html; charset=utf-8,1,1
3,07.251,https://collections.mfa.org/internal/media/dispatcher/1320588/preview,0,405,text/html; charset=utf-8,1,1
3,07.253,https://collections.mfa.org/internal/media/dispatcher/776320/preview,0,405,text/html; charset=utf-8,1,1
3,07.513,https://collections.mfa.org/internal/media/dispatcher/578319/preview,0,405,text/html; charset=utf-8,1,1
3,07.718,https://collections.mfa.org/internal/media/dispatcher/775670/preview,0,405,text/html; charset=utf-8,1,1
3,07.732,https://collections.mfa.org/internal/media/dispatcher/927047/preview,0,405,text/html; charset=utf-8,1,1
3,07.734,https://collections.mfa.org/internal/media/dispatcher/1199356/preview,0,405,text/html; charset=utf-8,1,1
3,07.735,https://collections.mfa.org/internal/media/dispatcher/578382/preview,0,405,text/html; charset=utf-8,1,1
3,07.738,https://collections.mfa.org/internal/media/dispatcher/578384/preview,0,405,text/html; charset=utf-8,1,1
3,07.740,https://collections.mfa.org/internal/media/dispatcher/1188617/preview,0,405,text/html; charset=utf-8,1,1
3,07.741,https://collections.mfa.org/internal/media/dispatcher/1115951/preview,0,405,text/html; charset=utf-8,1,1
3,07.743,https://collections.mfa.org/internal/media/dispatcher/1188618/preview,0,405,text/html; charset=utf-8,1,1
3,07.750,https://collections.mfa.org/internal/media/dispatcher/1064755/preview,0,405,text/html; charset=utf-8,1,1
3,07.832,https://collections.mfa.org/internal/media/dispatcher/895121/preview,0,405,text/html; charset=utf-8,1,1
3,07.850,https://collections.mfa.org/internal/media/dispatcher/1022595/preview,0,405,text/html; charset=utf-8,1,1
3,07.879a,https://collections.mfa.org/internal/media/dispatcher/578432/preview,0,405,text/html; charset=utf-8,1,1
3,08.68,https://collections.mfa.org/internal/media/dispatcher/578456/preview,0,405,text/html; charset=utf-8,1,1
3,08.105,https://collections.mfa.org/internal/media/dispatcher/977825/preview,0,405,text/html; charset=utf-8,1,1
3,08.120,https://collections.mfa.org/internal/media/dispatcher/578475/preview,0,405,text/html; charset=utf-8,1,1
3,08.121,https://collections.mfa.org/internal/media/dispatcher/578476/preview,0,405,text/html; charset=utf-8,1,1
3,08.273,https://collections.mfa.org/internal/media/dispatcher/1009175/preview,0,405,text/html; charset=utf-8,1,1
3,08.422,https://collections.mfa.org/internal/media/dispatcher/578630/preview,0,405,text/html; charset=utf-8,1,1
3,08.425,https://collections.mfa.org/internal/media/dispatcher/578643/preview,0,405,text/html; charset=utf-8,1,1
3,08.426,https://collections.mfa.org/internal/media/dispatcher/578659/preview,0,405,text/html; charset=utf-8,1,1
