from,relation,to
entity:artifact:2:145437,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08280_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146193,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08285_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146194,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08283_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146195,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08282_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146262,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95527_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146263,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95530_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95531_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95532_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146264,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:770040/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770042/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770039/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770041/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95534_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146265,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC253710/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253902/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253903/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253904/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95537_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:61517_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146266,imageUrls,"https://nrs.harvard.edu/urn-3:huam:DDC114334_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:huam:DDC114333_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:huam:DDC114335_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:huam:DDC114336_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95538_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:53946_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:61517_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146267,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:53952_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146268,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95545_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146269,imageUrls,"https://nrs.harvard.edu/urn-3:huam:VRS95644_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95549_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146431,imageUrls,"https://nrs.harvard.edu/urn-3:huam:VRS95560_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95497_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146432,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95499_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146433,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08298_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG001137_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146434,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP01245_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG000992_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG000993_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG000994_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG000995_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146482,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC253292_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253413_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253414_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253415_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95515_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146484,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:771793/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP00151_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG000243_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146486,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:770052/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770051/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770055/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770053/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770054/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95534_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146487,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95542_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146488,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95543_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146489,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95545_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146490,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95548_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146491,imageUrls,"https://nrs.harvard.edu/urn-3:huam:VRS95562_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95549_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146492,imageUrls,"https://nrs.harvard.edu/urn-3:huam:VRS95563_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95554_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95555_dynmc/full/!800,800/0/default.jpg"
