from,relation,to
entity:artifact:1:ld1-1643390182193-1643390186541-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186542-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186544-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186545-1,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186547-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186548-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186550-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186551-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186552-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186553-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186554-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186555-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186556-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186558-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186560-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186561-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186562-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186563-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186564-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186566-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186566-1,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186568-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186569-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186576-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186576-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186578-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186579-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186579-1,periodEndYear,1910
entity:artifact:1:ld1-1643390182193-1643390186581-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186583-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186584-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186584-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186585-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186586-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186587-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186589-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186590-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186592-0,periodEndYear,1590
entity:artifact:1:ld1-1643390182193-1643390186593-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186594-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186597-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186598-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390186599-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186600-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186606-1,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390186607-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186608-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186608-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186609-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186610-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186611-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186615-1,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186616-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186617-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186618-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186619-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186620-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186621-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186621-1,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186622-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186623-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186628-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186632-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186635-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186638-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186640-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186641-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186642-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186645-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186650-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390186654-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186655-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186656-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186657-0,periodEndYear,400
entity:artifact:1:ld1-1643390182193-1643390186658-0,periodEndYear,400
entity:artifact:1:ld1-1643390182193-1643390186659-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186660-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186661-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186666-1,periodEndYear,100
entity:artifact:1:ld1-1643390182193-1643390186668-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390186671-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186672-1,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186673-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186675-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186676-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186677-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186677-1,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186680-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186681-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186681-1,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186705-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390186706-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390186708-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390186711-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390186715-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390186715-1,periodEndYear,100
entity:artifact:1:ld1-1643390182193-1643390186723-0,periodEndYear,1620
entity:artifact:1:ld1-1643390182193-1643390186746-1,periodEndYear,1680
entity:artifact:1:ld1-1643390182193-1643390186747-0,periodEndYear,600
entity:artifact:1:ld1-1643390182193-1643390186748-0,periodEndYear,600
entity:artifact:1:ld1-1643390182193-1643390186760-1,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186761-0,periodEndYear,1680
entity:artifact:1:ld1-1643390182193-1643390186763-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186763-1,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390187678-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187681-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187686-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187686-1,periodEndYear,600
entity:artifact:1:ld1-1643390182193-1643390187687-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187734-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390187735-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187736-0,periodEndYear,1750
entity:artifact:1:ld1-1643390182193-1643390187737-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390187740-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187741-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390187742-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187743-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187744-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187745-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187747-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187747-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187753-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187753-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187764-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187765-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187768-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187771-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187772-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187774-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187779-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187780-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187780-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187781-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187782-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187782-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187783-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187784-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187784-1,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187785-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187786-0,periodEndYear,1000
entity:artifact:1:ld1-1643390182193-1643390187786-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187788-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187789-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187790-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187790-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187791-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187793-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187797-0,periodEndYear,900
entity:artifact:1:ld1-1643390182193-1643390187798-0,periodEndYear,900
entity:artifact:1:ld1-1643390182193-1643390187800-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187801-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187802-0,periodEndYear,400
entity:artifact:1:ld1-1643390182193-1643390187803-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187804-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390187805-0,periodEndYear,700
entity:artifact:1:ld1-1643390182193-1643390187805-1,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187806-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187807-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187808-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187809-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187810-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187810-1,periodEndYear,400
entity:artifact:1:ld1-1643390182193-1643390187811-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187812-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187815-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187816-1,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187817-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187818-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390187821-0,periodEndYear,1720
entity:artifact:1:ld1-1643390182193-1643390187821-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390187828-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187832-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390187833-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187834-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390187835-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187835-1,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187836-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187837-0,periodEndYear,1300
entity:artifact:1:ld1-1643390182193-1643390187859-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187870-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187871-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187873-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187874-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187875-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187876-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187880-0,periodEndYear,1590
