from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187753-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187753-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187754-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187755-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187764-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187765-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187768-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187771-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187772-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187774-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187778-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187779-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187780-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187780-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187781-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187782-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187782-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187783-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187784-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187784-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187785-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187786-0,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187786-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187788-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187789-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187790-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187790-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187791-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187793-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187797-0,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187798-0,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187801-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187801-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187802-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187803-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187804-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187805-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187805-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187806-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187807-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187808-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187809-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187810-0,artistBirth,1854-02-02
