from,relation,to
entity:artifact:1:ld1-1643390182193-1643390186551-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186552-0,period,1500s; 1400s
entity:artifact:1:ld1-1643390182193-1643390186553-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186554-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390186555-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186556-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390186558-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186560-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186561-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186562-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186563-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186564-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186566-0,period,1800s; 1900s
entity:artifact:1:ld1-1643390182193-1643390186566-1,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186568-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186569-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186576-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186576-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186578-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186579-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186579-1,period,1910s; 1640s
entity:artifact:1:ld1-1643390182193-1643390186581-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186583-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186584-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186584-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186585-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186586-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186587-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186589-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186590-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186592-0,period,1590s; 1400s
entity:artifact:1:ld1-1643390182193-1643390186593-0,period,1500s; 1400s
