canonical_id,museum_id,object_id,field_name,raw_value,source_file
entity:material:jade,1,ld1-1643390182193-1643390191085-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191085-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191086-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191086-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191087-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191087-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191088-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191088-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191090-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191090-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191091-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191091-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191092-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191092-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191093-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191093-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191110-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191110-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191294-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191294-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191294-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191294-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191295-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191295-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191296-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191296-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191304-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191304-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191354-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191354-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191354-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191354-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191356-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191356-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191396-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191396-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191397-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191397-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191397-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191397-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191398-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191398-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191399-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191399-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191399-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191399-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191400-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191400-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191433-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390191433-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192029-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192482-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192482-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192488-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192488-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192918-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390192918-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390194486-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390194486-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390202065-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390202065-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390202105-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390202105-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390203302-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390203302-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390203443-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643390182193-1643390203443-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399893572-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399903326-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399903326-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399940613-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399940613-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399942279-0,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399957123-1,material,jade,smithsonian_institution.csv
entity:material:jade,1,ld1-1643399887910-1643399957123-1,material,jade,smithsonian_institution.csv
entity:material:jade,2,203226,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203226,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203252,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203252,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203581,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203581,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203582,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203582,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203600,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203600,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203942,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,203942,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204090,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204480,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204480,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204502,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204502,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204503,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204503,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204538,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204538,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204550,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204607,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204607,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204662,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204831,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204831,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204912,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204912,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204956,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204956,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204975,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204975,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204979,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,204979,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205038,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205038,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205280,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205280,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205282,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205282,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205295,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205295,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205370,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205370,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205373,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205373,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205381,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205381,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205382,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205382,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205407,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205407,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205423,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205423,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205430,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,205430,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,206373,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,2,206611,material,jade,harvard_art_museums.fixed.csv
entity:material:jade,3,06.2445a-c,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,06.2445a-c,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,93.1477,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,95.817,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,95.817,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,98.948,material,jade,museum_of_fine_arts_boston.csv
entity:material:jade,3,98.948,material,jade,museum_of_fine_arts_boston.csv
entity:material:jadeite,2,203581,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205102,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205102,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205202,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205202,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205384,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205384,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205431,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205431,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205445,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205445,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205465,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205465,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205489,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205489,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205520,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205520,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205522,material,jadeite,harvard_art_museums.fixed.csv
entity:material:jadeite,2,205522,material,jadeite,harvard_art_museums.fixed.csv
entity:material:lacquer,1,ld1-1643390182193-1643390183003-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390184613-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390184613-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390185239-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390185239-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390188579-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390191235-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390196306-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643390182193-1643390196306-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643399625297-1643399670079-1,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643399887910-1643399902227-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643399887910-1643399940613-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,1,ld1-1643399887910-1643399940846-0,material,lacquer,smithsonian_institution.csv
entity:material:lacquer,2,198105,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,198105,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,198361,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,198361,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,198462,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,198462,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,200542,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201816,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201816,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201817,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201817,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201818,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201818,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201948,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201948,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201949,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201949,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201998,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,201998,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202039,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202039,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202040,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202040,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202041,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202041,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202042,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,202042,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203598,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203598,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203693,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203719,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203719,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203865,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203898,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,203898,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,204115,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,204376,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,204378,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,204378,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,2,77785,material,lacquer,harvard_art_museums.fixed.csv
entity:material:lacquer,3,01.6720a-d,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,01.6720a-d,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,04.276,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,04.277,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,92.2707a-b,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,92.2707a-b,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,93.155a,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,93.155a,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,96.654a-b,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,96.654a-b,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,98.955a-c,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:lacquer,3,98.955a-c,material,lacquer,museum_of_fine_arts_boston.csv
entity:material:leather,1,ld1-1643399887910-1643399900965-1,material,leather,smithsonian_institution.csv
entity:material:leather,1,ld1-1643399887910-1643399900965-1,material,leather,smithsonian_institution.csv
entity:material:leather,1,ld1-1733913842397-1733913845809-0,material,leather,smithsonian_institution.csv
entity:material:leather,3,00.581,material,leather,museum_of_fine_arts_boston.csv
entity:material:linen,1,ld1-1643399486815-1643399489990-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489990-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489992-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489992-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489995-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489995-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489996-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489996-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489997-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489997-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489999-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399489999-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490000-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490000-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490001-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490001-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490002-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490002-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490003-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490003-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490004-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490004-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490005-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490005-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490006-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490006-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490007-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490007-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490008-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490008-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490009-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490009-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490010-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490010-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490011-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490011-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490012-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490012-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490013-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490013-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490014-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490014-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490015-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490015-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490016-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490016-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490017-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490017-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490019-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490019-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490020-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490020-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490021-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490021-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490022-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490022-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490023-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490023-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490024-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490024-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490025-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490025-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490026-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490026-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490027-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490027-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490028-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490028-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490029-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490029-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490030-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490030-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490031-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490031-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490032-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490032-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490033-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490033-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490034-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490034-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490035-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490035-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490036-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490036-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490037-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490037-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490038-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490038-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490040-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490040-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490041-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490041-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490042-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490042-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490042-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399486815-1643399490042-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399887910-1643399916189-1,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399887910-1643399916190-0,material,linen,smithsonian_institution.csv
entity:material:linen,1,ld1-1643399887910-1643399942556-1,material,linen,smithsonian_institution.csv
entity:material:linen,3,02.402,material,linen,museum_of_fine_arts_boston.csv
entity:material:metal,1,ld1-1643381040022-1643381058914-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643381040022-1643381058914-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390183697-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390183898-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184155-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184156-0,material,metal,smithsonian_institution.csv
