museum_id,object_id,artifact_id
1,ld1-1643399887910-1643399929091-1,entity:artifact:1:ld1-1643399887910-1643399929091-1
1,ld1-1643399887910-1643399914170-0,entity:artifact:1:ld1-1643399887910-1643399914170-0
1,ld1-1643399887910-1643399895495-1,entity:artifact:1:ld1-1643399887910-1643399895495-1
1,ld1-1643399887910-1643399965118-0,entity:artifact:1:ld1-1643399887910-1643399965118-0
1,ld1-1643399887910-1643399940731-0,entity:artifact:1:ld1-1643399887910-1643399940731-0
1,ld1-1643399887910-1643399965119-1,entity:artifact:1:ld1-1643399887910-1643399965119-1
1,ld1-1643399887910-1643399927530-2,entity:artifact:1:ld1-1643399887910-1643399927530-2
1,ld1-1643399887910-1643399927531-0,entity:artifact:1:ld1-1643399887910-1643399927531-0
1,ld1-1643399887910-1643399916189-1,entity:artifact:1:ld1-1643399887910-1643399916189-1
1,ld1-1643399887910-1643399916833-0,entity:artifact:1:ld1-1643399887910-1643399916833-0
1,ld1-1643399887910-1643399931341-0,entity:artifact:1:ld1-1643399887910-1643399931341-0
1,ld1-1643399887910-1643399892475-0,entity:artifact:1:ld1-1643399887910-1643399892475-0
1,ld1-1643399887910-1643399892480-0,entity:artifact:1:ld1-1643399887910-1643399892480-0
1,ld1-1643399887910-1643399913258-1,entity:artifact:1:ld1-1643399887910-1643399913258-1
1,ld1-1643399887910-1643399941129-0,entity:artifact:1:ld1-1643399887910-1643399941129-0
1,ld1-1643399887910-1643399924235-1,entity:artifact:1:ld1-1643399887910-1643399924235-1
1,ld1-1643399887910-1643399927531-2,entity:artifact:1:ld1-1643399887910-1643399927531-2
1,ld1-1643399887910-1643399901822-0,entity:artifact:1:ld1-1643399887910-1643399901822-0
1,ld1-1643399887910-1643399935994-0,entity:artifact:1:ld1-1643399887910-1643399935994-0
1,ld1-1643399887910-1643399969900-0,entity:artifact:1:ld1-1643399887910-1643399969900-0
1,ld1-1643399887910-1643399922925-0,entity:artifact:1:ld1-1643399887910-1643399922925-0
1,ld1-1643399887910-1643399902559-1,entity:artifact:1:ld1-1643399887910-1643399902559-1
1,ld1-1643399887910-1643399919346-0,entity:artifact:1:ld1-1643399887910-1643399919346-0
1,ld1-1643399887910-1643399891623-0,entity:artifact:1:ld1-1643399887910-1643399891623-0
1,ld1-1643399887910-1643399890528-1,entity:artifact:1:ld1-1643399887910-1643399890528-1
1,ld1-1643399887910-1643399895416-0,entity:artifact:1:ld1-1643399887910-1643399895416-0
1,ld1-1643399887910-1643399937979-0,entity:artifact:1:ld1-1643399887910-1643399937979-0
1,ld1-1643399887910-1643399922935-0,entity:artifact:1:ld1-1643399887910-1643399922935-0
1,ld1-1643399887910-1643399927538-0,entity:artifact:1:ld1-1643399887910-1643399927538-0
1,ld1-1643399887910-1643399942269-1,entity:artifact:1:ld1-1643399887910-1643399942269-1
1,ld1-1643399887910-1643399905893-0,entity:artifact:1:ld1-1643399887910-1643399905893-0
1,ld1-1643399887910-1643399915439-0,entity:artifact:1:ld1-1643399887910-1643399915439-0
1,ld1-1643399887910-1643399914568-1,entity:artifact:1:ld1-1643399887910-1643399914568-1
1,ld1-1643399887910-1643399902579-1,entity:artifact:1:ld1-1643399887910-1643399902579-1
1,ld1-1643399887910-1643399892133-1,entity:artifact:1:ld1-1643399887910-1643399892133-1
1,ld1-1643399887910-1643399920597-2,entity:artifact:1:ld1-1643399887910-1643399920597-2
1,ld1-1643399887910-1643399892477-0,entity:artifact:1:ld1-1643399887910-1643399892477-0
1,ld1-1643399887910-1643399890353-1,entity:artifact:1:ld1-1643399887910-1643399890353-1
1,ld1-1643399887910-1643399891621-1,entity:artifact:1:ld1-1643399887910-1643399891621-1
1,ld1-1643399887910-1643399902233-0,entity:artifact:1:ld1-1643399887910-1643399902233-0
1,ld1-1643399887910-1643399914321-0,entity:artifact:1:ld1-1643399887910-1643399914321-0
1,ld1-1643399887910-1643399913396-0,entity:artifact:1:ld1-1643399887910-1643399913396-0
1,ld1-1643399887910-1643399931434-0,entity:artifact:1:ld1-1643399887910-1643399931434-0
1,ld1-1643399887910-1643399940615-0,entity:artifact:1:ld1-1643399887910-1643399940615-0
1,ld1-1643399887910-1643399931527-0,entity:artifact:1:ld1-1643399887910-1643399931527-0
1,ld1-1643399887910-1643399919381-1,entity:artifact:1:ld1-1643399887910-1643399919381-1
1,ld1-1643399887910-1643399957653-0,entity:artifact:1:ld1-1643399887910-1643399957653-0
1,ld1-1643399887910-1643399930131-0,entity:artifact:1:ld1-1643399887910-1643399930131-0
1,ld1-1643399887910-1643399955625-0,entity:artifact:1:ld1-1643399887910-1643399955625-0
1,ld1-1643399887910-1643399927132-1,entity:artifact:1:ld1-1643399887910-1643399927132-1
1,ld1-1643399887910-1643399942556-1,entity:artifact:1:ld1-1643399887910-1643399942556-1
1,ld1-1643399887910-1643399916227-2,entity:artifact:1:ld1-1643399887910-1643399916227-2
1,ld1-1643399887910-1643399893572-1,entity:artifact:1:ld1-1643399887910-1643399893572-1
1,ld1-1643399887910-1643399954520-0,entity:artifact:1:ld1-1643399887910-1643399954520-0
1,ld1-1643399887910-1643399936098-1,entity:artifact:1:ld1-1643399887910-1643399936098-1
1,ld1-1643399887910-1643399916189-0,entity:artifact:1:ld1-1643399887910-1643399916189-0
1,ld1-1643399887910-1643399921539-1,entity:artifact:1:ld1-1643399887910-1643399921539-1
1,ld1-1643399887910-1643399900899-2,entity:artifact:1:ld1-1643399887910-1643399900899-2
1,ld1-1643399887910-1643399922944-1,entity:artifact:1:ld1-1643399887910-1643399922944-1
1,ld1-1643399887910-1643399914711-0,entity:artifact:1:ld1-1643399887910-1643399914711-0
1,ld1-1643399887910-1643399935997-0,entity:artifact:1:ld1-1643399887910-1643399935997-0
1,ld1-1643399887910-1643399930448-0,entity:artifact:1:ld1-1643399887910-1643399930448-0
1,ld1-1643399887910-1643399925655-1,entity:artifact:1:ld1-1643399887910-1643399925655-1
1,ld1-1643399887910-1643399923781-1,entity:artifact:1:ld1-1643399887910-1643399923781-1
1,ld1-1643399887910-1643399941747-0,entity:artifact:1:ld1-1643399887910-1643399941747-0
1,ld1-1643399887910-1643399928736-0,entity:artifact:1:ld1-1643399887910-1643399928736-0
1,ld1-1643399887910-1643399890808-1,entity:artifact:1:ld1-1643399887910-1643399890808-1
1,ld1-1643399887910-1643399959430-1,entity:artifact:1:ld1-1643399887910-1643399959430-1
1,ld1-1643399887910-1643399902230-0,entity:artifact:1:ld1-1643399887910-1643399902230-0
1,ld1-1643399887910-1643399923785-1,entity:artifact:1:ld1-1643399887910-1643399923785-1
1,ld1-1643399887910-1643399901930-0,entity:artifact:1:ld1-1643399887910-1643399901930-0
1,ld1-1643399887910-1643399927538-1,entity:artifact:1:ld1-1643399887910-1643399927538-1
1,ld1-1643399887910-1643399965122-1,entity:artifact:1:ld1-1643399887910-1643399965122-1
1,ld1-1643399887910-1643399920351-2,entity:artifact:1:ld1-1643399887910-1643399920351-2
1,ld1-1643399887910-1643399924255-1,entity:artifact:1:ld1-1643399887910-1643399924255-1
1,ld1-1643399887910-1643399906896-0,entity:artifact:1:ld1-1643399887910-1643399906896-0
1,ld1-1643399887910-1643399944692-1,entity:artifact:1:ld1-1643399887910-1643399944692-1
1,ld1-1643399887910-1643399957232-0,entity:artifact:1:ld1-1643399887910-1643399957232-0
1,ld1-1643399887910-1643399890584-1,entity:artifact:1:ld1-1643399887910-1643399890584-1
1,ld1-1643399887910-1643399912632-0,entity:artifact:1:ld1-1643399887910-1643399912632-0
1,ld1-1643399887910-1643399902567-1,entity:artifact:1:ld1-1643399887910-1643399902567-1
1,ld1-1643399887910-1643399890810-0,entity:artifact:1:ld1-1643399887910-1643399890810-0
1,ld1-1643399887910-1643399936071-1,entity:artifact:1:ld1-1643399887910-1643399936071-1
1,ld1-1643399887910-1643399944233-0,entity:artifact:1:ld1-1643399887910-1643399944233-0
1,ld1-1643399887910-1643399891577-1,entity:artifact:1:ld1-1643399887910-1643399891577-1
1,ld1-1643399887910-1643399898959-1,entity:artifact:1:ld1-1643399887910-1643399898959-1
1,ld1-1643399887910-1643399916188-2,entity:artifact:1:ld1-1643399887910-1643399916188-2
1,ld1-1643399887910-1643399916079-1,entity:artifact:1:ld1-1643399887910-1643399916079-1
1,ld1-1643399887910-1643399890810-1,entity:artifact:1:ld1-1643399887910-1643399890810-1
1,ld1-1643399887910-1643399940788-0,entity:artifact:1:ld1-1643399887910-1643399940788-0
1,ld1-1643399887910-1643399901037-1,entity:artifact:1:ld1-1643399887910-1643399901037-1
1,ld1-1643399887910-1643399890582-0,entity:artifact:1:ld1-1643399887910-1643399890582-0
1,ld1-1643399887910-1643399888348-2,entity:artifact:1:ld1-1643399887910-1643399888348-2
1,ld1-1643399887910-1643399935121-0,entity:artifact:1:ld1-1643399887910-1643399935121-0
1,ld1-1643399887910-1643399919913-0,entity:artifact:1:ld1-1643399887910-1643399919913-0
1,ld1-1643399887910-1643399890556-0,entity:artifact:1:ld1-1643399887910-1643399890556-0
1,ld1-1643399887910-1643399901449-0,entity:artifact:1:ld1-1643399887910-1643399901449-0
1,ld1-1643399887910-1643399973094-0,entity:artifact:1:ld1-1643399887910-1643399973094-0
1,ld1-1643399887910-1643399891623-1,entity:artifact:1:ld1-1643399887910-1643399891623-1
1,ld1-1643399887910-1643399901831-2,entity:artifact:1:ld1-1643399887910-1643399901831-2
1,ld1-1643399887910-1643399957123-1,entity:artifact:1:ld1-1643399887910-1643399957123-1
1,ld1-1643399887910-1643399976117-1,entity:artifact:1:ld1-1643399887910-1643399976117-1
1,ld1-1643399887910-1643399924253-1,entity:artifact:1:ld1-1643399887910-1643399924253-1
1,ld1-1643399887910-1643399901835-0,entity:artifact:1:ld1-1643399887910-1643399901835-0
1,ld1-1643399887910-1643399916080-0,entity:artifact:1:ld1-1643399887910-1643399916080-0
1,ld1-1643399887910-1643399920601-1,entity:artifact:1:ld1-1643399887910-1643399920601-1
1,ld1-1643399887910-1643399914173-1,entity:artifact:1:ld1-1643399887910-1643399914173-1
1,ld1-1643399887910-1643399927534-1,entity:artifact:1:ld1-1643399887910-1643399927534-1
1,ld1-1643399887910-1643399892479-1,entity:artifact:1:ld1-1643399887910-1643399892479-1
1,ld1-1643399887910-1643399902229-1,entity:artifact:1:ld1-1643399887910-1643399902229-1
1,ld1-1643399887910-1643399931450-0,entity:artifact:1:ld1-1643399887910-1643399931450-0
1,ld1-1643399887910-1643399892840-1,entity:artifact:1:ld1-1643399887910-1643399892840-1
1,ld1-1643399887910-1643399955055-0,entity:artifact:1:ld1-1643399887910-1643399955055-0
1,ld1-1643399887910-1643399921662-0,entity:artifact:1:ld1-1643399887910-1643399921662-0
1,ld1-1643399887910-1643399940788-1,entity:artifact:1:ld1-1643399887910-1643399940788-1
1,ld1-1643399887910-1643399890582-1,entity:artifact:1:ld1-1643399887910-1643399890582-1
1,ld1-1643399887910-1643399895495-2,entity:artifact:1:ld1-1643399887910-1643399895495-2
1,ld1-1643399887910-1643399928741-0,entity:artifact:1:ld1-1643399887910-1643399928741-0
1,ld1-1643399887910-1643399913397-1,entity:artifact:1:ld1-1643399887910-1643399913397-1
1,ld1-1643399887910-1643399900964-1,entity:artifact:1:ld1-1643399887910-1643399900964-1
1,ld1-1643399887910-1643399969618-0,entity:artifact:1:ld1-1643399887910-1643399969618-0
1,ld1-1643399887910-1643399920423-1,entity:artifact:1:ld1-1643399887910-1643399920423-1
1,ld1-1643399887910-1643399902554-0,entity:artifact:1:ld1-1643399887910-1643399902554-0
1,ld1-1643399887910-1643399920600-0,entity:artifact:1:ld1-1643399887910-1643399920600-0
1,ld1-1643399887910-1643399929782-0,entity:artifact:1:ld1-1643399887910-1643399929782-0
1,ld1-1643399887910-1643399932271-0,entity:artifact:1:ld1-1643399887910-1643399932271-0
1,ld1-1643399887910-1643399940616-0,entity:artifact:1:ld1-1643399887910-1643399940616-0
1,ld1-1643399887910-1643399900901-1,entity:artifact:1:ld1-1643399887910-1643399900901-1
1,ld1-1643399887910-1643399901832-0,entity:artifact:1:ld1-1643399887910-1643399901832-0
1,ld1-1643399887910-1643399974641-0,entity:artifact:1:ld1-1643399887910-1643399974641-0
1,ld1-1643399887910-1643399920600-1,entity:artifact:1:ld1-1643399887910-1643399920600-1
1,ld1-1643399887910-1643399957123-0,entity:artifact:1:ld1-1643399887910-1643399957123-0
1,ld1-1643399887910-1643399956790-0,entity:artifact:1:ld1-1643399887910-1643399956790-0
1,ld1-1643399887910-1643399927540-0,entity:artifact:1:ld1-1643399887910-1643399927540-0
1,ld1-1643399887910-1643399922213-0,entity:artifact:1:ld1-1643399887910-1643399922213-0
1,ld1-1643399887910-1643399947371-0,entity:artifact:1:ld1-1643399887910-1643399947371-0
1,ld1-1643399887910-1643399888017-1,entity:artifact:1:ld1-1643399887910-1643399888017-1
1,ld1-1643399887910-1643399902870-0,entity:artifact:1:ld1-1643399887910-1643399902870-0
1,ld1-1643399887910-1643399970944-0,entity:artifact:1:ld1-1643399887910-1643399970944-0
1,ld1-1643399887910-1643399925655-0,entity:artifact:1:ld1-1643399887910-1643399925655-0
1,ld1-1643399887910-1643399901821-1,entity:artifact:1:ld1-1643399887910-1643399901821-1
1,ld1-1643399887910-1643399927535-2,entity:artifact:1:ld1-1643399887910-1643399927535-2
1,ld1-1643399887910-1643399937980-0,entity:artifact:1:ld1-1643399887910-1643399937980-0
1,ld1-1643399887910-1643399920601-0,entity:artifact:1:ld1-1643399887910-1643399920601-0
1,ld1-1643399887910-1643399959139-1,entity:artifact:1:ld1-1643399887910-1643399959139-1
1,ld1-1643399887910-1643399973091-0,entity:artifact:1:ld1-1643399887910-1643399973091-0
1,ld1-1643399887910-1643399940613-0,entity:artifact:1:ld1-1643399887910-1643399940613-0
1,ld1-1643399887910-1643399901844-1,entity:artifact:1:ld1-1643399887910-1643399901844-1
1,ld1-1643399887910-1643399890546-0,entity:artifact:1:ld1-1643399887910-1643399890546-0
1,ld1-1643399887910-1643399933195-1,entity:artifact:1:ld1-1643399887910-1643399933195-1
1,ld1-1643399887910-1643399914168-1,entity:artifact:1:ld1-1643399887910-1643399914168-1
1,ld1-1643399887910-1643399954421-1,entity:artifact:1:ld1-1643399887910-1643399954421-1
1,ld1-1643399887910-1643399902232-1,entity:artifact:1:ld1-1643399887910-1643399902232-1
1,ld1-1643399887910-1643399912790-0,entity:artifact:1:ld1-1643399887910-1643399912790-0
1,ld1-1643399887910-1643399888064-1,entity:artifact:1:ld1-1643399887910-1643399888064-1
1,ld1-1643399887910-1643399941727-1,entity:artifact:1:ld1-1643399887910-1643399941727-1
1,ld1-1643399887910-1643399927091-2,entity:artifact:1:ld1-1643399887910-1643399927091-2
1,ld1-1643399887910-1643399916217-0,entity:artifact:1:ld1-1643399887910-1643399916217-0
1,ld1-1643399887910-1643399944250-0,entity:artifact:1:ld1-1643399887910-1643399944250-0
1,ld1-1643399887910-1643399902226-2,entity:artifact:1:ld1-1643399887910-1643399902226-2
1,ld1-1643399887910-1643399973105-0,entity:artifact:1:ld1-1643399887910-1643399973105-0
1,ld1-1643399887910-1643399959049-1,entity:artifact:1:ld1-1643399887910-1643399959049-1
1,ld1-1643399887910-1643399902231-0,entity:artifact:1:ld1-1643399887910-1643399902231-0
1,ld1-1643399887910-1643399922945-0,entity:artifact:1:ld1-1643399887910-1643399922945-0
1,ld1-1643399887910-1643399891620-0,entity:artifact:1:ld1-1643399887910-1643399891620-0
1,ld1-1643399887910-1643399927539-0,entity:artifact:1:ld1-1643399887910-1643399927539-0
1,ld1-1643399887910-1643399920599-1,entity:artifact:1:ld1-1643399887910-1643399920599-1
1,ld1-1643399887910-1643399892476-0,entity:artifact:1:ld1-1643399887910-1643399892476-0
1,ld1-1643399887910-1643399903326-0,entity:artifact:1:ld1-1643399887910-1643399903326-0
1,ld1-1643399887910-1643399914172-0,entity:artifact:1:ld1-1643399887910-1643399914172-0
1,ld1-1643399887910-1643399887994-0,entity:artifact:1:ld1-1643399887910-1643399887994-0
1,ld1-1643399887910-1643399901836-2,entity:artifact:1:ld1-1643399887910-1643399901836-2
1,ld1-1643399887910-1643399916186-1,entity:artifact:1:ld1-1643399887910-1643399916186-1
1,ld1-1643399887910-1643399942562-0,entity:artifact:1:ld1-1643399887910-1643399942562-0
1,ld1-1643399887910-1643399913918-1,entity:artifact:1:ld1-1643399887910-1643399913918-1
1,ld1-1643399887910-1643399928545-1,entity:artifact:1:ld1-1643399887910-1643399928545-1
1,ld1-1643399887910-1643399914170-1,entity:artifact:1:ld1-1643399887910-1643399914170-1
1,ld1-1643399887910-1643399919379-1,entity:artifact:1:ld1-1643399887910-1643399919379-1
1,ld1-1643399887910-1643399901833-0,entity:artifact:1:ld1-1643399887910-1643399901833-0
1,ld1-1643399887910-1643399901830-0,entity:artifact:1:ld1-1643399887910-1643399901830-0
1,ld1-1643399887910-1643399892477-2,entity:artifact:1:ld1-1643399887910-1643399892477-2
1,ld1-1643399887910-1643399976254-0,entity:artifact:1:ld1-1643399887910-1643399976254-0
1,ld1-1643399887910-1643399928741-1,entity:artifact:1:ld1-1643399887910-1643399928741-1
1,ld1-1643399887910-1643399988613-0,entity:artifact:1:ld1-1643399887910-1643399988613-0
1,ld1-1643399887910-1643399942836-1,entity:artifact:1:ld1-1643399887910-1643399942836-1
1,ld1-1643399887910-1643399919359-1,entity:artifact:1:ld1-1643399887910-1643399919359-1
1,ld1-1643399887910-1643399902225-1,entity:artifact:1:ld1-1643399887910-1643399902225-1
1,ld1-1643399887910-1643399914173-0,entity:artifact:1:ld1-1643399887910-1643399914173-0
1,ld1-1643399887910-1643399924251-0,entity:artifact:1:ld1-1643399887910-1643399924251-0
1,ld1-1643399887910-1643399932219-0,entity:artifact:1:ld1-1643399887910-1643399932219-0
1,ld1-1643399887910-1643399921342-0,entity:artifact:1:ld1-1643399887910-1643399921342-0
1,ld1-1643399887910-1643399925656-1,entity:artifact:1:ld1-1643399887910-1643399925656-1
1,ld1-1643399887910-1643399916190-0,entity:artifact:1:ld1-1643399887910-1643399916190-0
1,ld1-1643399887910-1643399947381-1,entity:artifact:1:ld1-1643399887910-1643399947381-1
1,ld1-1643399887910-1643399927533-0,entity:artifact:1:ld1-1643399887910-1643399927533-0
1,ld1-1643399887910-1643399891590-0,entity:artifact:1:ld1-1643399887910-1643399891590-0
1,ld1-1643399887910-1643399901830-1,entity:artifact:1:ld1-1643399887910-1643399901830-1
1,ld1-1643399887910-1643399913260-0,entity:artifact:1:ld1-1643399887910-1643399913260-0
1,ld1-1643399887910-1643399901836-1,entity:artifact:1:ld1-1643399887910-1643399901836-1
1,ld1-1643399887910-1643399938261-1,entity:artifact:1:ld1-1643399887910-1643399938261-1
1,ld1-1643399887910-1643399914175-1,entity:artifact:1:ld1-1643399887910-1643399914175-1
1,ld1-1643399887910-1643399937246-0,entity:artifact:1:ld1-1643399887910-1643399937246-0
1,ld1-1643399486815-1643399490031-0,entity:artifact:1:ld1-1643399486815-1643399490031-0
1,ld1-1643399549356-1643399589684-0,entity:artifact:1:ld1-1643399549356-1643399589684-0
1,ld1-1643399549356-1643399589690-0,entity:artifact:1:ld1-1643399549356-1643399589690-0
1,ld1-1643399549356-1643399589222-1,entity:artifact:1:ld1-1643399549356-1643399589222-1
1,ld1-1643399549356-1643399589687-0,entity:artifact:1:ld1-1643399549356-1643399589687-0
1,ld1-1643399549356-1643399589678-1,entity:artifact:1:ld1-1643399549356-1643399589678-1
1,ld1-1643399549356-1643399589696-0,entity:artifact:1:ld1-1643399549356-1643399589696-0
1,ld1-1643399549356-1643399589225-0,entity:artifact:1:ld1-1643399549356-1643399589225-0
1,ld1-1643399486815-1643399490020-0,entity:artifact:1:ld1-1643399486815-1643399490020-0
1,ld1-1643399486815-1643399490002-0,entity:artifact:1:ld1-1643399486815-1643399490002-0
1,ld1-1643399549356-1643399589221-0,entity:artifact:1:ld1-1643399549356-1643399589221-0
1,ld1-1643399207586-1643399235010-1,entity:artifact:1:ld1-1643399207586-1643399235010-1
1,ld1-1643399486815-1643399490032-0,entity:artifact:1:ld1-1643399486815-1643399490032-0
1,ld1-1643399549356-1643399589228-0,entity:artifact:1:ld1-1643399549356-1643399589228-0
1,ld1-1643399549356-1643399589692-1,entity:artifact:1:ld1-1643399549356-1643399589692-1
1,ld1-1643399549356-1643399589693-0,entity:artifact:1:ld1-1643399549356-1643399589693-0
1,ld1-1643399625297-1643399665685-1,entity:artifact:1:ld1-1643399625297-1643399665685-1
1,ld1-1643399486815-1643399489996-0,entity:artifact:1:ld1-1643399486815-1643399489996-0
1,ld1-1643399549356-1643399589697-1,entity:artifact:1:ld1-1643399549356-1643399589697-1
1,ld1-1643399549356-1643399581036-0,entity:artifact:1:ld1-1643399549356-1643399581036-0
1,ld1-1643399549356-1643399589685-1,entity:artifact:1:ld1-1643399549356-1643399589685-1
1,ld1-1643399486815-1643399490027-0,entity:artifact:1:ld1-1643399486815-1643399490027-0
1,ld1-1643399549356-1643399589675-1,entity:artifact:1:ld1-1643399549356-1643399589675-1
1,ld1-1643399549356-1643399589216-1,entity:artifact:1:ld1-1643399549356-1643399589216-1
1,ld1-1643399486815-1643399489990-1,entity:artifact:1:ld1-1643399486815-1643399489990-1
1,ld1-1643398853934-1643398856618-2,entity:artifact:1:ld1-1643398853934-1643398856618-2
1,ld1-1643399549356-1643399589678-0,entity:artifact:1:ld1-1643399549356-1643399589678-0
1,ld1-1643399549356-1643399589679-0,entity:artifact:1:ld1-1643399549356-1643399589679-0
1,ld1-1643399486815-1643399490041-0,entity:artifact:1:ld1-1643399486815-1643399490041-0
1,ld1-1643399486815-1643399490033-0,entity:artifact:1:ld1-1643399486815-1643399490033-0
1,ld1-1643398853934-1643398865285-0,entity:artifact:1:ld1-1643398853934-1643398865285-0
1,ld1-1643399549356-1643399604876-0,entity:artifact:1:ld1-1643399549356-1643399604876-0
1,ld1-1643399549356-1643399589215-0,entity:artifact:1:ld1-1643399549356-1643399589215-0
1,ld1-1643399549356-1643399589688-0,entity:artifact:1:ld1-1643399549356-1643399589688-0
1,ld1-1643399549356-1643399589219-1,entity:artifact:1:ld1-1643399549356-1643399589219-1
1,ld1-1643399549356-1643399589680-0,entity:artifact:1:ld1-1643399549356-1643399589680-0
1,ld1-1643399486815-1643399490022-0,entity:artifact:1:ld1-1643399486815-1643399490022-0
1,ld1-1643399486815-1643399489997-0,entity:artifact:1:ld1-1643399486815-1643399489997-0
1,ld1-1643399625297-1643399670666-0,entity:artifact:1:ld1-1643399625297-1643399670666-0
1,ld1-1643399549356-1643399589686-1,entity:artifact:1:ld1-1643399549356-1643399589686-1
1,ld1-1643399486815-1643399490013-0,entity:artifact:1:ld1-1643399486815-1643399490013-0
1,ld1-1643399486815-1643399490024-0,entity:artifact:1:ld1-1643399486815-1643399490024-0
1,ld1-1643399549356-1643399584799-0,entity:artifact:1:ld1-1643399549356-1643399584799-0
1,ld1-1643399625297-1643399670079-1,entity:artifact:1:ld1-1643399625297-1643399670079-1
1,ld1-1643399549356-1643399589685-0,entity:artifact:1:ld1-1643399549356-1643399589685-0
1,ld1-1643399549356-1643399589691-0,entity:artifact:1:ld1-1643399549356-1643399589691-0
1,ld1-1643398853934-1643398856657-1,entity:artifact:1:ld1-1643398853934-1643398856657-1
1,ld1-1643399549356-1643399589690-1,entity:artifact:1:ld1-1643399549356-1643399589690-1
1,ld1-1643399549356-1643399589689-0,entity:artifact:1:ld1-1643399549356-1643399589689-0
1,ld1-1643399549356-1643399589693-1,entity:artifact:1:ld1-1643399549356-1643399589693-1
1,ld1-1643399625297-1643399670080-1,entity:artifact:1:ld1-1643399625297-1643399670080-1
1,ld1-1643399486815-1643399490036-0,entity:artifact:1:ld1-1643399486815-1643399490036-0
1,ld1-1643398853934-1643398856788-1,entity:artifact:1:ld1-1643398853934-1643398856788-1
1,ld1-1643399549356-1643399589683-0,entity:artifact:1:ld1-1643399549356-1643399589683-0
1,ld1-1643399549356-1643399605133-1,entity:artifact:1:ld1-1643399549356-1643399605133-1
1,ld1-1643399625297-1643399670189-0,entity:artifact:1:ld1-1643399625297-1643399670189-0
1,ld1-1643399549356-1643399581037-0,entity:artifact:1:ld1-1643399549356-1643399581037-0
1,ld1-1643399549356-1643399589694-1,entity:artifact:1:ld1-1643399549356-1643399589694-1
1,ld1-1643399486815-1643399490035-0,entity:artifact:1:ld1-1643399486815-1643399490035-0
1,ld1-1643399549356-1643399589214-1,entity:artifact:1:ld1-1643399549356-1643399589214-1
1,ld1-1643399486815-1643399489995-0,entity:artifact:1:ld1-1643399486815-1643399489995-0
1,ld1-1643399549356-1643399589688-1,entity:artifact:1:ld1-1643399549356-1643399589688-1
1,ld1-1643399486815-1643399490042-0,entity:artifact:1:ld1-1643399486815-1643399490042-0
1,ld1-1643399549356-1643399589222-0,entity:artifact:1:ld1-1643399549356-1643399589222-0
1,ld1-1643398912743-1643398954326-0,entity:artifact:1:ld1-1643398912743-1643398954326-0
1,ld1-1643398853934-1643398861803-0,entity:artifact:1:ld1-1643398853934-1643398861803-0
1,ld1-1643399549356-1643399589217-0,entity:artifact:1:ld1-1643399549356-1643399589217-0
1,ld1-1643399486815-1643399490034-0,entity:artifact:1:ld1-1643399486815-1643399490034-0
1,ld1-1643399625297-1643399665685-0,entity:artifact:1:ld1-1643399625297-1643399665685-0
1,ld1-1643399486815-1643399490012-0,entity:artifact:1:ld1-1643399486815-1643399490012-0
1,ld1-1663835936863-1663836005503-0,entity:artifact:1:ld1-1663835936863-1663836005503-0
1,ld1-1643399549356-1643399589683-1,entity:artifact:1:ld1-1643399549356-1643399589683-1
1,ld1-1643399549356-1643399589219-0,entity:artifact:1:ld1-1643399549356-1643399589219-0
1,ld1-1643399486815-1643399490039-0,entity:artifact:1:ld1-1643399486815-1643399490039-0
1,ld1-1643399549356-1643399580630-0,entity:artifact:1:ld1-1643399549356-1643399580630-0
1,ld1-1643399549356-1643399589675-0,entity:artifact:1:ld1-1643399549356-1643399589675-0
1,ld1-1643399549356-1643399589697-0,entity:artifact:1:ld1-1643399549356-1643399589697-0
1,ld1-1643399486815-1643399490003-0,entity:artifact:1:ld1-1643399486815-1643399490003-0
1,ld1-1643399549356-1643399605133-0,entity:artifact:1:ld1-1643399549356-1643399605133-0
1,ld1-1643399486815-1643399490011-0,entity:artifact:1:ld1-1643399486815-1643399490011-0
1,ld1-1643399486815-1643399490029-0,entity:artifact:1:ld1-1643399486815-1643399490029-0
1,ld1-1643399486815-1643399490040-0,entity:artifact:1:ld1-1643399486815-1643399490040-0
1,ld1-1643399134763-1643399191104-0,entity:artifact:1:ld1-1643399134763-1643399191104-0
1,ld1-1643398912743-1643398954325-0,entity:artifact:1:ld1-1643398912743-1643398954325-0
1,ld1-1643399549356-1643399589692-0,entity:artifact:1:ld1-1643399549356-1643399589692-0
1,ld1-1643399625297-1643399665686-0,entity:artifact:1:ld1-1643399625297-1643399665686-0
1,ld1-1643399549356-1643399589681-0,entity:artifact:1:ld1-1643399549356-1643399589681-0
1,ld1-1643399549356-1643399589679-1,entity:artifact:1:ld1-1643399549356-1643399589679-1
1,ld1-1643399549356-1643399589223-0,entity:artifact:1:ld1-1643399549356-1643399589223-0
1,ld1-1643399486815-1643399490005-0,entity:artifact:1:ld1-1643399486815-1643399490005-0
1,ld1-1643398853934-1643398856584-1,entity:artifact:1:ld1-1643398853934-1643398856584-1
1,ld1-1643399549356-1643399589676-0,entity:artifact:1:ld1-1643399549356-1643399589676-0
1,ld1-1643399549356-1643399589218-1,entity:artifact:1:ld1-1643399549356-1643399589218-1
1,ld1-1643399486815-1643399490008-0,entity:artifact:1:ld1-1643399486815-1643399490008-0
1,ld1-1643399486815-1643399490000-0,entity:artifact:1:ld1-1643399486815-1643399490000-0
